Domain,MX Records Exist?,MX Provider,MX (Lowest Preference),SPF Record Exists?,SPF Record,SPF Mechanism (Mode),DMARC Record Exists?,DMARC Record,DMARC Domain Policy (Mode),DMARC Subdomain Policy (Mode),O365 Exchange Online?,O365 Tenant Name,O365 DKIM Enabled?,O365 Federated?,O365 Federation Provider,O365 Federation Hostname,O365 Federation Brand Name,O365/AzureAD Directory ID,O365/AzureAD is Unmanaged?,MTA-STS Record Exists?,MTA-STS Policy Mode,MTA-STS Allowed MX Hosts,DNS Registrar,DNS Host,DNSSEC DNSKEY Record Exists?
yahoo.co.id,True,Other/Undetermined,mx-apac.mail.gm0.yahoodns.net,True,v=spf1 redirect=_spf.mail.yahoo.com,Other/Undetermined,True,v=DMARC1; p=reject; pct=100; rua=mailto:dmarc_y_rua@yahoo.com;,REJECT,,No,N/A,N/A,False,N/A,N/A,,,False,False,,,hostmaster.yahoo-inc.com,"ns5.yahoo.com,ns6.yahoo.com,ns1.yahoo.com,ns2.yahoo.com,ns3.yahoo.com,ns4.yahoo.com",False
yahoo.co.il,True,Other/Undetermined,mta6.am0.yahoodns.net,True,v=spf1 redirect=_spf.mail.yahoo.com,Other/Undetermined,True,v=DMARC1; p=reject; pct=100; rua=mailto:dmarc_y_rua@yahoo.com;,REJECT,,No,N/A,N/A,False,N/A,N/A,,,False,False,,,hostmaster.yahoo-inc.com,"ns2.yahoo.com,ns3.yahoo.com,ns4.yahoo.com,ns5.yahoo.com,ns1.yahoo.com",False
yahoo.co.in,True,Other/Undetermined,mx-apac.mail.gm0.yahoodns.net,True,v=spf1 redirect=_spf.mail.yahoo.com,Other/Undetermined,True,v=DMARC1; p=reject; pct=100; rua=mailto:dmarc_y_rua@yahoo.com;,REJECT,,No,N/A,N/A,False,N/A,N/A,,,False,False,,,hostmaster.yahoo-inc.com,"ns1.yahoo.com,ns2.yahoo.com,ns3.yahoo.com,ns4.yahoo.com,ns5.yahoo.com",False
yahoo.co.kr,True,Other/Undetermined,mx-apac.mail.gm0.yahoodns.net,True,v=spf1 redirect=_spf.mail.yahoo.com,Other/Undetermined,True,v=DMARC1; p=reject; pct=100; rua=mailto:dmarc_y_rua@yahoo.com;,REJECT,,No,N/A,N/A,False,N/A,N/A,yahoo.co.kr,bfa6911d-475e-4da3-ae72-6d6052909794,True,False,,,kr-op.kr.yahoo-inc.com,"ns2.yahoo.com,ns3.yahoo.com,ns4.yahoo.com,ns5.yahoo.com,ns6.yahoo.com,ns1.yahoo.com",False
yahoo.co.nz,True,Other/Undetermined,mta5.am0.yahoodns.net,True,v=spf1 redirect=_spf.mail.yahoo.com,Other/Undetermined,True,v=DMARC1; p=reject; pct=100; rua=mailto:dmarc_y_rua@yahoo.com;,REJECT,,No,N/A,N/A,False,N/A,N/A,yahoo.co.nz,be7e8601-d3bd-4b83-9bf2-791c77f72cd0,True,False,,,hostmaster.yahoo-inc.com,"ns1.yahoo.com,ns3.yahoo.com,ns4.yahoo.com,ns5.yahoo.com",False
yahoo.co.th,True,Other/Undetermined,mx-apac.mail.gm0.yahoodns.net,True,v=spf1 redirect=_spf.mail.yahoo.com,Other/Undetermined,True,v=DMARC1; p=reject; pct=100; rua=mailto:dmarc_y_rua@yahoo.com;,REJECT,,No,N/A,N/A,False,N/A,N/A,yahoo.co.th,4184f558-69eb-4ee2-9713-ea9d751800e5,True,False,,,hostmaster.yahoo-inc.com,"ns3.yahoo.com,ns4.yahoo.com,ns5.yahoo.com,ns6.yahoo.com,ns1.yahoo.com,ns2.yahoo.com",False
yahoo.co.uk,True,Other/Undetermined,mx-eu.mail.am0.yahoodns.net,True,v=spf1 redirect=_spf.mail.yahoo.com,Other/Undetermined,True,v=DMARC1; p=reject; pct=100; rua=mailto:dmarc_y_rua@yahoo.com;,REJECT,,No,N/A,N/A,True,Other/Undetermined,login.live.com,Windows Live,9cd80435-793b-4f48-844b-6b3f37d1c1f3,False,False,,,hostmaster.yahoo-inc.com,"ns1.yahoo.com,ns3.yahoo.com,ns4.yahoo.com,ns5.yahoo.com",False
yahoo.co.za,True,Other/Undetermined,mx-eu.mail.am0.yahoodns.net,True,v=spf1 redirect=_spf.mail.yahoo.com,Other/Undetermined,True,v=DMARC1; p=reject; pct=100; rua=mailto:dmarc_y_rua@yahoo.com;,REJECT,,No,N/A,N/A,False,N/A,N/A,yahoo.co.za,14773df6-0e2c-4126-acfd-d147e3f25776,True,False,,,hostmaster.yahoo-inc.com,"ns3.yahoo.com,ns4.yahoo.com,ns5.yahoo.com,ns1.yahoo.com,ns2.yahoo.com",False
yahoo.com,True,Other/Undetermined,mta7.am0.yahoodns.net,True,v=spf1 redirect=_spf.mail.yahoo.com,Other/Undetermined,True,v=DMARC1; p=reject; pct=100; rua=mailto:dmarc_y_rua@yahoo.com;,REJECT,,No,N/A,N/A,True,Other/Undetermined,login.live.com,Windows Live,9cd80435-793b-4f48-844b-6b3f37d1c1f3,False,True,TESTING,"*.am0.yahoodns.net,*.mail.gm0.yahoodns.net,*.mail.am0.yahoodns.net",hostmaster.yahoo-inc.com,"ns2.yahoo.com,ns3.yahoo.com,ns4.yahoo.com,ns5.yahoo.com,ns1.yahoo.com",False
yahoo.com.ar,True,Other/Undetermined,mta7.am0.yahoodns.net,True,v=spf1 redirect=_spf.mail.yahoo.com,Other/Undetermined,True,v=DMARC1; p=reject; pct=100; rua=mailto:dmarc_y_rua@yahoo.com;,REJECT,,No,N/A,N/A,True,Other/Undetermined,login.live.com,Windows Live,9cd80435-793b-4f48-844b-6b3f37d1c1f3,False,False,,,hostmaster.yahoo-inc.com,"ns3.yahoo.com,ns4.yahoo.com,ns5.yahoo.com,ns1.yahoo.com",False
yahoo.com.au,True,Other/Undetermined,mta6.am0.yahoodns.net,True,v=spf1 redirect=_spf.mail.yahoo.com,Other/Undetermined,True,v=DMARC1; p=reject; pct=100; rua=mailto:dmarc_y_rua@yahoo.com;,REJECT,,No,N/A,N/A,True,Other/Undetermined,login.live.com,Windows Live,9cd80435-793b-4f48-844b-6b3f37d1c1f3,False,False,,,hostmaster.yahoo-inc.com,"ns3.yahoo.com,ns4.yahoo.com,ns5.yahoo.com,ns1.yahoo.com,ns2.yahoo.com",False
yahoo.com.br,True,Other/Undetermined,mta6.am0.yahoodns.net,True,v=spf1 redirect=_spf.mail.yahoo.com,Other/Undetermined,True,v=DMARC1; p=reject; pct=100; rua=mailto:dmarc_y_rua@yahoo.com;,REJECT,,No,N/A,N/A,True,Other/Undetermined,login.live.com,Windows Live,9cd80435-793b-4f48-844b-6b3f37d1c1f3,False,False,,,hostmaster.yahoo-inc.com,"ns3.yahoo.com,ns4.yahoo.com,ns5.yahoo.com,ns1.yahoo.com,ns2.yahoo.com",False
yahoo.com.co,True,Other/Undetermined,mta7.am0.yahoodns.net,True,v=spf1 redirect=_spf.mail.yahoo.com,Other/Undetermined,True,v=DMARC1; p=reject; pct=100; rua=mailto:dmarc_y_rua@yahoo.com;,REJECT,,No,N/A,N/A,False,N/A,N/A,yahoo.com.co,e6ace96c-b899-4b2f-938b-5edc401e55c8,True,False,,,hostmaster.yahoo-inc.com,"ns4.yahoo.com,ns5.yahoo.com,ns1.yahoo.com,ns2.yahoo.com,ns3.yahoo.com",False
yahoo.com.hk,True,Other/Undetermined,mx-apac.mail.gm0.yahoodns.net,True,v=spf1 redirect=_spf.mail.yahoo.com,Other/Undetermined,True,v=DMARC1; p=reject; pct=100; rua=mailto:dmarc_y_rua@yahoo.com;,REJECT,,No,N/A,N/A,True,Other/Undetermined,login.live.com,Windows Live,9cd80435-793b-4f48-844b-6b3f37d1c1f3,False,False,,,hostmaster.yahoo-inc.com,"ns5.yahoo.com,ns1.yahoo.com,ns2.yahoo.com,ns3.yahoo.com,ns4.yahoo.com",False
yahoo.com.hr,True,Other/Undetermined,mx-eu.mail.am0.yahoodns.net,True,v=spf1 redirect=_spf.mail.yahoo.com,Other/Undetermined,True,v=DMARC1; p=reject; pct=100; rua=mailto:dmarc_y_rua@yahoo.com;,REJECT,,No,N/A,N/A,False,N/A,N/A,yahoo.com.hr,331cc2d0-cc9a-4552-9fa8-5e4ea095208b,True,False,,,hostmaster.yahoo-inc.com,"ns3.yahoo.com,ns4.yahoo.com,ns5.yahoo.com,ns1.yahoo.com,ns2.yahoo.com",False
yahoo.com.mx,True,Other/Undetermined,mta7.am0.yahoodns.net,True,v=spf1 redirect=_spf.mail.yahoo.com,Other/Undetermined,True,v=DMARC1; p=reject; pct=100; rua=mailto:dmarc_y_rua@yahoo.com;,REJECT,,No,N/A,N/A,False,N/A,N/A,,,False,False,,,hostmaster.yahoo-inc.com,"ns3.yahoo.com,ns4.yahoo.com,ns5.yahoo.com,ns1.yahoo.com,ns2.yahoo.com",False
yahoo.com.my,True,Other/Undetermined,mx-apac.mail.gm0.yahoodns.net,True,v=spf1 redirect=_spf.mail.yahoo.com,Other/Undetermined,True,v=DMARC1; p=reject; pct=100; rua=mailto:dmarc_y_rua@yahoo.com;,REJECT,,No,N/A,N/A,False,N/A,N/A,,,False,False,,,hostmaster.yahoo-inc.com,"ns5.yahoo.com,ns1.yahoo.com,ns2.yahoo.com,ns3.yahoo.com,ns4.yahoo.com",False
yahoo.com.pe,True,Other/Undetermined,mta5.am0.yahoodns.net,True,v=spf1 redirect=_spf.mail.yahoo.com,Other/Undetermined,True,v=DMARC1; p=reject; pct=100; rua=mailto:dmarc_y_rua@yahoo.com;,REJECT,,No,N/A,N/A,False,N/A,N/A,yahoo.com.pe,3ed8a02b-483e-451c-9def-e97fc1d703b1,True,False,,,hostmaster.yahoo-inc.com,"ns2.yahoo.com,ns3.yahoo.com,ns4.yahoo.com,ns5.yahoo.com,ns1.yahoo.com",False
yahoo.com.ph,True,Other/Undetermined,mx-apac.mail.gm0.yahoodns.net,True,v=spf1 redirect=_spf.mail.yahoo.com,Other/Undetermined,True,v=DMARC1; p=reject; pct=100; rua=mailto:dmarc_y_rua@yahoo.com;,REJECT,,No,N/A,N/A,False,N/A,N/A,,,False,False,,,hostmaster.yahoo-inc.com,"ns5.yahoo.com,ns1.yahoo.com,ns2.yahoo.com,ns3.yahoo.com,ns4.yahoo.com",False
yahoo.com.sg,True,Other/Undetermined,mx-apac.mail.gm0.yahoodns.net,True,v=spf1 redirect=_spf.mail.yahoo.com,Other/Undetermined,True,v=DMARC1; p=reject; pct=100; rua=mailto:dmarc_y_rua@yahoo.com;,REJECT,,No,N/A,N/A,True,Other/Undetermined,login.live.com,Windows Live,9cd80435-793b-4f48-844b-6b3f37d1c1f3,False,False,,,hostmaster.yahoo-inc.com,"ns2.yahoo.com,ns3.yahoo.com,ns4.yahoo.com,ns5.yahoo.com,ns1.yahoo.com",False
yahoo.com.tr,True,Other/Undetermined,mta5.am0.yahoodns.net,True,v=spf1 redirect=_spf.mail.yahoo.com,Other/Undetermined,True,v=DMARC1; p=reject; pct=100; rua=mailto:dmarc_y_rua@yahoo.com;,REJECT,,No,N/A,N/A,False,N/A,N/A,yahoo.com.tr,a4160290-af9e-484b-b809-a48f44aa41e5,True,False,,,hostmaster.yahoo-inc.com,"ns1.yahoo.com,ns2.yahoo.com,ns3.yahoo.com,ns4.yahoo.com,ns5.yahoo.com",False
yahoo.com.tw,True,Other/Undetermined,mx-tw.mail.gm0.yahoodns.net,True,v=spf1 redirect=_spf.mail.yahoo.com,Other/Undetermined,True,v=DMARC1; p=reject; pct=100; rua=mailto:dmarc_y_rua@yahoo.com;,REJECT,,No,N/A,N/A,True,Other/Undetermined,login.live.com,Windows Live,9cd80435-793b-4f48-844b-6b3f37d1c1f3,False,False,,,hostmaster.yahoo-inc.com,"ns2.yahoo.com,ns3.yahoo.com,ns4.yahoo.com,ns5.yahoo.com,ns1.yahoo.com",False
yahoo.com.ua,True,Other/Undetermined,mx-eu.mail.am0.yahoodns.net,True,v=spf1 redirect=_spf.mail.yahoo.com,Other/Undetermined,True,v=DMARC1; p=reject; pct=100; rua=mailto:dmarc_y_rua@yahoo.com;,REJECT,,No,N/A,N/A,False,N/A,N/A,yahoo.com.ua,1ade972f-55d9-46ed-b558-c8cd5e80e4b9,True,False,,,hostmaster.yahoo-inc.com,"ns5.yahoo.com,ns1.yahoo.com,ns2.yahoo.com,ns3.yahoo.com,ns4.yahoo.com",False
yahoo.com.ve,True,Other/Undetermined,mta6.am0.yahoodns.net,True,v=spf1 redirect=_spf.mail.yahoo.com,Other/Undetermined,True,v=DMARC1; p=reject; pct=100; rua=mailto:dmarc_y_rua@yahoo.com;,REJECT,,No,N/A,N/A,False,N/A,N/A,yahoo.com.ve,82eacd05-b5ba-4992-b079-f8b0bda78e99,True,False,,,hostmaster.yahoo-inc.com,"ns3.yahoo.com,ns4.yahoo.com,ns5.yahoo.com,ns1.yahoo.com,ns2.yahoo.com",False
yahoo.com.vn,True,Other/Undetermined,mx-apac.mail.gm0.yahoodns.net,True,v=spf1 redirect=_spf.mail.yahoo.com,Other/Undetermined,True,v=DMARC1; p=reject; pct=100; rua=mailto:dmarc_y_rua@yahoo.com;,REJECT,,No,N/A,N/A,False,N/A,N/A,,,False,False,,,hostmaster.yahoo-inc.com,"ns4.yahoo.com,ns5.yahoo.com,ns1.yahoo.com,ns2.yahoo.com,ns3.yahoo.com",False
yahoo.cz,True,Other/Undetermined,mx-eu.mail.am0.yahoodns.net,True,v=spf1 redirect=_spf.mail.yahoo.com,Other/Undetermined,True,v=DMARC1; p=reject; pct=100; rua=mailto:dmarc_y_rua@yahoo.com;,REJECT,,No,N/A,N/A,False,N/A,N/A,yahoo.cz,203a5944-d0b6-4c6b-b9ba-e6f302b55979,True,False,,,hostmaster.yahoo-inc.com,"ns3.yahoo.com,ns4.yahoo.com,ns5.yahoo.com,ns1.yahoo.com,ns2.yahoo.com",False
yahoo.de,True,Other/Undetermined,mx-eu.mail.am0.yahoodns.net,True,v=spf1 redirect=_spf.mail.yahoo.com,Other/Undetermined,True,v=DMARC1; p=reject; pct=100; rua=mailto:dmarc_y_rua@yahoo.com;,REJECT,,No,N/A,N/A,True,Other/Undetermined,login.live.com,Windows Live,9cd80435-793b-4f48-844b-6b3f37d1c1f3,False,False,,,hostmaster.yahoo-inc.com,"ns2.yahoo.com,ns3.yahoo.com,ns5.yahoo.com,ns1.yahoo.com",False
yahoo.dk,True,Other/Undetermined,mx-eu.mail.am0.yahoodns.net,True,v=spf1 redirect=_spf.mail.yahoo.com,Other/Undetermined,True,v=DMARC1; p=reject; pct=100; rua=mailto:dmarc_y_rua@yahoo.com;,REJECT,,No,N/A,N/A,False,N/A,N/A,yahoo.dk,306ede24-1194-4c15-8966-5eb84660a11b,True,False,,,hostmaster.yahoo-inc.com,"ns3.yahoo.com,ns5.yahoo.com,ns1.yahoo.com,ns2.yahoo.com",False
yahoo.ee,True,Other/Undetermined,mx-eu.mail.am0.yahoodns.net,True,v=spf1 redirect=_spf.mail.yahoo.com,Other/Undetermined,True,v=DMARC1; p=reject; pct=100; rua=mailto:dmarc_y_rua@yahoo.com;,REJECT,,No,N/A,N/A,False,N/A,N/A,,,False,False,,,hostmaster.yahoo-inc.com,"ns5.yahoo.com,ns1.yahoo.com",False
yahoo.es,True,Other/Undetermined,mx-eu.mail.am0.yahoodns.net,True,v=spf1 redirect=_spf.mail.yahoo.com,Other/Undetermined,True,v=DMARC1; p=reject; pct=100; rua=mailto:dmarc_y_rua@yahoo.com;,REJECT,,No,N/A,N/A,False,N/A,N/A,,,False,False,,,hostmaster.yahoo-inc.com,"ns3.yahoo.com,ns5.yahoo.com,ns1.yahoo.com,ns2.yahoo.com",False
yahoo.fi,True,Other/Undetermined,mx-eu.mail.am0.yahoodns.net,True,v=spf1 redirect=_spf.mail.yahoo.com,Other/Undetermined,True,v=DMARC1; p=reject; pct=100; rua=mailto:dmarc_y_rua@yahoo.com;,REJECT,,No,N/A,N/A,False,N/A,N/A,yahoo.fi,7459ad19-019a-43e2-8ab4-a854172c049a,True,False,,,hostmaster.yahoo-inc.com,"ns5.yahoo.com,ns1.yahoo.com",False
yahoo.fr,True,Other/Undetermined,mx-eu.mail.am0.yahoodns.net,True,v=spf1 redirect=_spf.mail.yahoo.com,Other/Undetermined,True,v=DMARC1; p=reject; pct=100; rua=mailto:dmarc_y_rua@yahoo.com;,REJECT,,No,N/A,N/A,True,Other/Undetermined,login.live.com,Windows Live,9cd80435-793b-4f48-844b-6b3f37d1c1f3,False,False,,,hostmaster.yahoo-inc.com,"ns3.yahoo.com,ns4.yahoo.com,ns5.yahoo.com,ns1.yahoo.com,ns2.yahoo.com",False
yahoo.gr,True,Other/Undetermined,mx-eu.mail.am0.yahoodns.net,True,v=spf1 redirect=_spf.mail.yahoo.com,Other/Undetermined,True,v=DMARC1; p=reject; pct=100; rua=mailto:dmarc_y_rua@yahoo.com;,REJECT,,No,N/A,N/A,True,Other/Undetermined,login.live.com,Windows Live,9cd80435-793b-4f48-844b-6b3f37d1c1f3,False,False,,,hostmaster.yahoo-inc.com,"ns3.yahoo.com,ns4.yahoo.com,ns5.yahoo.com,ns1.yahoo.com",False
yahoo.hr,True,Other/Undetermined,yahoo.hr,True,v=spf1 +a +mx +ip4:195.78.33.83 ~all,SOFTFAIL,False,N/A,N/A,N/A,No,N/A,N/A,False,N/A,N/A,,,False,False,,,whmcpanel.posluh.hr,"dns4.posluh.hr,dns3.posluh.hr",False
yahoo.hu,True,Other/Undetermined,mx-eu.mail.am0.yahoodns.net,True,v=spf1 redirect=_spf.mail.yahoo.com,Other/Undetermined,True,v=DMARC1; p=reject; pct=100; rua=mailto:dmarc_y_rua@yahoo.com;,REJECT,,No,N/A,N/A,False,N/A,N/A,yahoo.hu,d2790a0d-0a8c-4bb2-96f6-0aad2410e4e6,True,False,,,hostmaster.yahoo-inc.com,"ns5.yahoo.com,ns1.yahoo.com,ns2.yahoo.com,ns3.yahoo.com",False
yahoo.ie,True,Other/Undetermined,mx-eu.mail.am0.yahoodns.net,True,v=spf1 redirect=_spf.mail.yahoo.com,Other/Undetermined,True,v=DMARC1; p=reject; pct=100; rua=mailto:dmarc_y_rua@yahoo.com;,REJECT,,No,N/A,N/A,True,Other/Undetermined,login.live.com,Windows Live,9cd80435-793b-4f48-844b-6b3f37d1c1f3,False,False,,,hostmaster.yahoo-inc.com,"ns3.yahoo.com,ns5.yahoo.com,ns1.yahoo.com,ns2.yahoo.com",False
yahoo.in,True,Other/Undetermined,mx-apac.mail.gm0.yahoodns.net,True,v=spf1 redirect=_spf.mail.yahoo.com,Other/Undetermined,True,v=DMARC1; p=reject; pct=100; rua=mailto:dmarc_y_rua@yahoo.com;,REJECT,,No,N/A,N/A,False,N/A,N/A,,,False,False,,,hostmaster.yahoo-inc.com,"ns5.yahoo.com,ns1.yahoo.com,ns2.yahoo.com,ns3.yahoo.com,ns4.yahoo.com",False
yahoo.it,True,Other/Undetermined,mx-eu.mail.am0.yahoodns.net,True,v=spf1 redirect=_spf.mail.yahoo.com,Other/Undetermined,True,v=DMARC1; p=reject; pct=100; rua=mailto:dmarc_y_rua@yahoo.com;,REJECT,,No,N/A,N/A,False,N/A,N/A,yahoo.it,d2a8885e-d126-42ec-8f2d-f7cc87732065,True,False,,,hostmaster.yahoo-inc.com,"ns5.yahoo.com,ns1.yahoo.com,ns2.yahoo.com,ns3.yahoo.com,ns4.yahoo.com",False
yahoo.lt,True,Other/Undetermined,mx-eu.mail.am0.yahoodns.net,True,v=spf1 redirect=_spf.mail.yahoo.com,Other/Undetermined,True,v=DMARC1; p=reject; pct=100; rua=mailto:dmarc_y_rua@yahoo.com;,REJECT,,No,N/A,N/A,False,N/A,N/A,,,False,False,,,hostmaster.yahoo-inc.com,"ns4.yahoo.com,ns5.yahoo.com,ns1.yahoo.com,ns2.yahoo.com,ns3.yahoo.com",False
yahoo.lv,True,Other/Undetermined,mx-eu.mail.am0.yahoodns.net,True,v=spf1 redirect=_spf.mail.yahoo.com,Other/Undetermined,True,v=DMARC1; p=reject; pct=100; rua=mailto:dmarc_y_rua@yahoo.com;,REJECT,,No,N/A,N/A,False,N/A,N/A,,,False,False,,,hostmaster.yahoo-inc.com,"ns5.yahoo.com,ns1.yahoo.com,ns2.yahoo.com,ns3.yahoo.com,ns4.yahoo.com",False
yahoo.nl,True,Other/Undetermined,mx-eu.mail.am0.yahoodns.net,True,v=spf1 redirect=_spf.mail.yahoo.com,Other/Undetermined,True,v=DMARC1; p=reject; pct=100; rua=mailto:dmarc_y_rua@yahoo.com;,REJECT,,No,N/A,N/A,False,N/A,N/A,yahoo.nl,26489678-0aa9-433a-93c6-9311a5f556df,True,False,,,hostmaster.yahoo-inc.com,"ns2.yahoo.com,ns3.yahoo.com,ns4.yahoo.com,ns5.yahoo.com,ns1.yahoo.com",False
yahoo.no,True,Other/Undetermined,mx-eu.mail.am0.yahoodns.net,True,v=spf1 redirect=_spf.mail.yahoo.com,Other/Undetermined,True,v=DMARC1; p=reject; pct=100; rua=mailto:dmarc_y_rua@yahoo.com;,REJECT,,No,N/A,N/A,False,N/A,N/A,yahoo.no,f0578020-3a78-44ee-816d-0a27d3620a3d,True,False,,,hostmaster.yahoo-inc.com,"ns4.yahoo.com,ns5.yahoo.com,ns1.yahoo.com,ns2.yahoo.com,ns3.yahoo.com",False
yahoo.pl,True,Other/Undetermined,mx-eu.mail.am0.yahoodns.net,True,v=spf1 redirect=_spf.mail.yahoo.com,Other/Undetermined,True,v=DMARC1; p=reject; pct=100; rua=mailto:dmarc_y_rua@yahoo.com;,REJECT,,No,N/A,N/A,False,N/A,N/A,yahoo.pl,074d40af-7b76-4d3f-969f-ebcd98f4815d,True,False,,,hostmaster.yahoo-inc.com,"ns5.yahoo.com,ns1.yahoo.com,ns2.yahoo.com,ns3.yahoo.com",False
yahoo.pt,True,Other/Undetermined,mx-eu.mail.am0.yahoodns.net,True,v=spf1 redirect=_spf.mail.yahoo.com,Other/Undetermined,True,v=DMARC1; p=reject; pct=100; rua=mailto:dmarc_y_rua@yahoo.com;,REJECT,,No,N/A,N/A,False,N/A,N/A,,,False,False,,,hostmaster.yahoo-inc.com,"ns5.yahoo.com,ns1.yahoo.com,ns2.yahoo.com,ns3.yahoo.com,ns4.yahoo.com",False
yahoo.ro,True,Other/Undetermined,mx-eu.mail.am0.yahoodns.net,True,v=spf1 redirect=_spf.mail.yahoo.com,Other/Undetermined,True,v=DMARC1; p=reject; pct=100; rua=mailto:dmarc_y_rua@yahoo.com;,REJECT,,No,N/A,N/A,False,N/A,N/A,yahoo.ro,cd351d42-8176-49c1-94ed-dbbec889c3f5,True,False,,,hostmaster.yahoo-inc.com,"ns3.yahoo.com,ns4.yahoo.com,ns5.yahoo.com,ns1.yahoo.com,ns2.yahoo.com",False
yahoo.rs,True,Other/Undetermined,mx1.mail.eu.yahoo.com,True,v=spf1 redirect=_spf.mail.yahoo.com,Other/Undetermined,True,v=DMARC1; p=reject; pct=100; rua=mailto:dmarc_y_rua@yahoo.com;,REJECT,,No,N/A,N/A,False,N/A,N/A,,,False,False,,,hostmaster.yahoo-inc.com,"ns3.yahoo.com,ns4.yahoo.com,ns5.yahoo.com,ns1.yahoo.com,ns2.yahoo.com",False
yahoo.se,True,Other/Undetermined,mx-eu.mail.am0.yahoodns.net,True,v=spf1 redirect=_spf.mail.yahoo.com,Other/Undetermined,True,v=DMARC1; p=reject; pct=100; rua=mailto:dmarc_y_rua@yahoo.com;,REJECT,,No,N/A,N/A,True,Other/Undetermined,login.live.com,Windows Live,9cd80435-793b-4f48-844b-6b3f37d1c1f3,False,False,,,hostmaster.yahoo-inc.com,"ns2.yahoo.com,ns3.yahoo.com,ns4.yahoo.com,ns5.yahoo.com,ns1.yahoo.com",False
yahoo.si,True,Other/Undetermined,mx1.mail.eu.yahoo.com,True,v=spf1 redirect=_spf.mail.yahoo.com,Other/Undetermined,True,v=DMARC1; p=reject; pct=100; rua=mailto:dmarc_y_rua@yahoo.com;,REJECT,,No,N/A,N/A,False,N/A,N/A,,,False,False,,,hostmaster.yahoo-inc.com,"ns5.yahoo.com,ns1.yahoo.com,ns2.yahoo.com,ns3.yahoo.com,ns4.yahoo.com",False
yahoo.sk,True,Other/Undetermined,mx-eu.mail.am0.yahoodns.net,True,v=spf1 redirect=_spf.mail.yahoo.com,Other/Undetermined,True,v=DMARC1; p=reject; pct=100; rua=mailto:dmarc_y_rua@yahoo.com;,REJECT,,No,N/A,N/A,False,N/A,N/A,yahoo.sk,81b4d2e5-4eae-4bbb-9bb8-e6b754f6bd1c,True,False,,,hostmaster.yahoo-inc.com,"ns2.yahoo.com,ns3.yahoo.com,ns4.yahoo.com,ns5.yahoo.com,ns1.yahoo.com",False
yahoogroups.co.kr,False,,,True,v=spf1 redirect=_spf.mail.yahoo.com,Other/Undetermined,True,v=DMARC1; p=reject; pct=100; rua=mailto:dmarc_y_rua@yahoo.com;,REJECT,,No,N/A,N/A,False,N/A,N/A,,,False,False,,,hostmaster.yahoo-inc.com,"ns1.yahoo.com,ns2.yahoo.com,ns3.yahoo.com,ns4.yahoo.com,ns5.yahoo.com",False
yahoogroups.com.cn,False,,,True,v=spf1 redirect=_spf.mail.yahoo.com,Other/Undetermined,True,v=DMARC1; p=reject; pct=100; rua=mailto:dmarc_y_rua@yahoo.com;,REJECT,,No,N/A,N/A,False,N/A,N/A,,,False,False,,,hostmaster.yahoo-inc.com,"ns2.yahoo.com,ns3.yahoo.com,ns4.yahoo.com,ns5.yahoo.com,ns1.yahoo.com",False
yahoogroups.com.sg,True,Other/Undetermined,fo-mx-groups.mail.am0.yahoodns.net,True,v=spf1 redirect=_spf.mail.yahoo.com,Other/Undetermined,True,v=DMARC1; p=reject; pct=100; rua=mailto:dmarc_y_rua@yahoo.com;,REJECT,,No,N/A,N/A,False,N/A,N/A,,,False,False,,,hostmaster.yahoo-inc.com,"ns4.yahoo.com,ns5.yahoo.com,ns1.yahoo.com,ns2.yahoo.com,ns3.yahoo.com",False
yahoogroups.com.tw,False,,,True,v=spf1 redirect=_spf.mail.yahoo.com,Other/Undetermined,True,v=DMARC1; p=reject; pct=100; rua=mailto:dmarc_y_rua@yahoo.com;,REJECT,,No,N/A,N/A,False,N/A,N/A,,,False,False,,,hostmaster.yahoo-inc.com,"ns3.yahoo.com,ns4.yahoo.com,ns5.yahoo.com,ns1.yahoo.com,ns2.yahoo.com",False
yahoogrupper.dk,False,,,True,v=spf1 redirect=_spf.mail.yahoo.com,Other/Undetermined,True,v=DMARC1; p=reject; pct=100; rua=mailto:dmarc_y_rua@yahoo.com;,REJECT,,No,N/A,N/A,False,N/A,N/A,,,False,False,,,hostmaster.yahoo-inc.com,"ns4.yahoo.com,ns5.yahoo.com,ns1.yahoo.com,ns3.yahoo.com",False
yahoogruppi.it,False,,,True,v=spf1 redirect=_spf.mail.yahoo.com,Other/Undetermined,True,v=DMARC1; p=reject; pct=100; rua=mailto:dmarc_y_rua@yahoo.com;,REJECT,,No,N/A,N/A,False,N/A,N/A,,,False,False,,,hostmaster.yahoo-inc.com,"ns1.yahoo.com,ns2.yahoo.com,ns3.yahoo.com,ns4.yahoo.com,ns5.yahoo.com",False
yahooxtra.co.nz,True,Other/Undetermined,mx1.tnz.mail.yahoo.com,True,v=spf1 redirect=_spf.mail.yahoo.com,Other/Undetermined,True,v=DMARC1; p=reject; pct=100; rua=mailto:dmarc_y_rua@yahoo.com;,REJECT,,No,N/A,N/A,False,N/A,N/A,,,False,False,,,hostmaster.yahoo-inc.com,"ns3.yahoo.com,ns4.yahoo.com,ns5.yahoo.com,ns1.yahoo.com,ns2.yahoo.com",False
